COD_CHAVE;DT_GERACAO;HH_GERACAO;ANO_ELEICAO;CD_TIPO_ELEICAO;NM_TIPO_ELEICAO;NR_TURNO;CD_ELEICAO;DS_ELEICAO;DT_ELEICAO;SG_UF;SG_UE;NM_UE;CD_CARGO;DS_CARGO;TP_AGREMIACAO;NR_PARTIDO;SG_PARTIDO;NM_PARTIDO;NR_FEDERACAO;NM_FEDERACAO;SG_FEDERACAO;DS_COMPOSICAO_FEDERACAO;SQ_COLIGACAO;NM_COLIGACAO;DS_COMPOSICAO_COLIGACAO;CD_SITUACAO_LEGENDA;DS_SITUACAO
1200016833871307;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;MS;MS;MATO GROSSO DO SUL;7;DEPUTADO ESTADUAL;FEDERAÇÃO;13;PT;PARTIDO DOS TRABALHADORES;2;Federação Brasil da Esperança - FE BRASIL;PT/PC DO B/PV;PT / PV / PC DO B;1,20002E+11;#NULO#;PT/PC DO B/PV;D;DEFERIDO
1600016817361306;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;PR;PR;PARANÁ;6;DEPUTADO FEDERAL;FEDERAÇÃO;13;PT;PARTIDO DOS TRABALHADORES;2;Federação Brasil da Esperança - FE BRASIL;PT/PC DO B/PV;PT / PV / PC DO B;1,60002E+11;#NULO#;PT/PC DO B/PV;D;DEFERIDO
2800016813593602;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;544;Eleição Geral Federal 2022;02/10/2022;BR;BR;BRASIL;2;VICE-PRESIDENTE;COLIGAÇÃO;36;AGIR;AGIR;-1;#NULO#;#NULO#;#NULO#;2,80002E+11;COLIGAÇÃO BRASIL DA ESPERANÇA;PT/PC DO B/PV / SOLIDARIEDADE / PSOL/REDE / PSB / AGIR / AVANTE / PROS;D;DEFERIDO
700016833522309;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;DF;DF;DISTRITO FEDERAL;9;1º SUPLENTE;FEDERAÇÃO;23;CIDADANIA;CIDADANIA;1;Federação PSDB Cidadania;PSDB/CIDADANIA;CIDADANIA / PSDB;70001683352;#NULO#;PSDB/CIDADANIA;IR;INDEFERIDO COM RECURSO
2700016832841903;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;TO;TO;TOCANTINS;3;GOVERNADOR;COLIGAÇÃO;19;PODE;PODEMOS;-1;#NULO#;#NULO#;#NULO#;2,70002E+11;A TRANSFORMAÇÃO QUE O TOCANTINS PRECISA;MDB / PL / PODE;D;DEFERIDO
2800016813597001;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;544;Eleição Geral Federal 2022;02/10/2022;BR;BR;BRASIL;1;PRESIDENTE;COLIGAÇÃO;70;AVANTE;AVANTE;-1;#NULO#;#NULO#;#NULO#;2,80002E+11;COLIGAÇÃO BRASIL DA ESPERANÇA;PT/PC DO B/PV / SOLIDARIEDADE / PSOL/REDE / PSB / AGIR / AVANTE / PROS;D;DEFERIDO
2400016822405110;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;SC;SC;SANTA CATARINA;10;2º SUPLENTE;COLIGAÇÃO;51;PATRIOTA;PATRIOTA;-1;#NULO#;#NULO#;#NULO#;2,40002E+11;BORA TRABALHAR;PATRIOTA / PSD / UNIÃO;D;DEFERIDO
1600016834862704;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;PR;PR;PARANÁ;4;VICE-GOVERNADOR;PARTIDO ISOLADO;27;DC;DEMOCRACIA CRISTÃ;-1;#NULO#;#NULO#;#NULO#;1,60002E+11;#NULO#;DC;D;DEFERIDO
800016833051106;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;ES;ES;ESPÍRITO SANTO;6;DEPUTADO FEDERAL;PARTIDO ISOLADO;11;PP;PROGRESSISTAS;-1;#NULO#;#NULO#;#NULO#;80001683305;#NULO#;PP;D;DEFERIDO
1300016816497706;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;MG;MG;MINAS GERAIS;6;DEPUTADO FEDERAL;PARTIDO ISOLADO;77;SOLIDARIEDADE;SOLIDARIEDADE;-1;#NULO#;#NULO#;#NULO#;1,30002E+11;#NULO#;SOLIDARIEDADE;D;DEFERIDO
1900016854622710;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;RJ;RJ;RIO DE JANEIRO;10;2º SUPLENTE;PARTIDO ISOLADO;27;DC;DEMOCRACIA CRISTÃ;-1;#NULO#;#NULO#;#NULO#;1,90002E+11;#NULO#;DC;D;DEFERIDO
400016821783304;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;AM;AM;AMAZONAS;4;VICE-GOVERNADOR;COLIGAÇÃO;33;PMN;PARTIDO DA MOBILIZAÇÃO NACIONAL;-1;#NULO#;#NULO#;#NULO#;40001682178;AQUI É TRABALHO;REPUBLICANOS / PP / PTB / PSC / PL / PRTB / PMN / UNIÃO / PATRIOTA / AVANTE;D;DEFERIDO
1100016814011806;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;MT;MT;MATO GROSSO;6;DEPUTADO FEDERAL;FEDERAÇÃO;18;REDE;REDE SUSTENTABILIDADE;3;Federação PSOL REDE;PSOL/REDE;REDE / PSOL;1,10002E+11;#NULO#;PSOL/REDE;D;DEFERIDO
1800016816801609;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;PI;PI;PIAUÍ;9;1º SUPLENTE;PARTIDO ISOLADO;16;PSTU;PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO;-1;#NULO#;#NULO#;#NULO#;1,80002E+11;#NULO#;PSTU;D;DEFERIDO
2600016826485003;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;SE;SE;SERGIPE;3;GOVERNADOR;FEDERAÇÃO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;3;Federação PSOL REDE;PSOL/REDE;REDE / PSOL;2,60002E+11;#NULO#;PSOL/REDE;DR;DEFERIDO COM RECURSO
1800016812913605;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;PI;PI;PIAUÍ;5;SENADOR;COLIGAÇÃO;36;AGIR;AGIR;-1;#NULO#;#NULO#;#NULO#;1,80002E+11;A FORÇA DO POVO;PT/PC DO B/PV / MDB / AGIR / PSB / PSD / SOLIDARIEDADE / PROS;D;DEFERIDO
2500016816891806;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;SP;SP;SÃO PAULO;6;DEPUTADO FEDERAL;FEDERAÇÃO;18;REDE;REDE SUSTENTABILIDADE;3;Federação PSOL REDE;PSOL/REDE;REDE / PSOL;2,50002E+11;#NULO#;PSOL/REDE;D;DEFERIDO
1900016816724506;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;RJ;RJ;RIO DE JANEIRO;6;DEPUTADO FEDERAL;FEDERAÇÃO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;1;Federação PSDB Cidadania;PSDB/CIDADANIA;CIDADANIA / PSDB;1,90002E+11;#NULO#;PSDB/CIDADANIA;D;DEFERIDO
1500016822622005;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;PB;PB;PARAÍBA;5;SENADOR;COLIGAÇÃO;20;PSC;PARTIDO SOCIAL CRISTÃO;-1;#NULO#;#NULO#;#NULO#;1,50002E+11;CORAGEM PARA MUDAR;PSDB/CIDADANIA / PSC / PTB / UNIÃO / PROS / PMB;D;DEFERIDO
2400016842252907;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;SC;SC;SANTA CATARINA;7;DEPUTADO ESTADUAL;PARTIDO ISOLADO;29;PCO;PARTIDO DA CAUSA OPERÁRIA;-1;#NULO#;#NULO#;#NULO#;2,40002E+11;#NULO#;PCO;PJ;PENDENTE_JULGAMENTO
100016811239009;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;AC;AC;ACRE;9;1º SUPLENTE;COLIGAÇÃO;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;-1;#NULO#;#NULO#;#NULO#;10001681123;COM A FORÇA DO POVO;PSD / PROS / AVANTE / PTB;D;DEFERIDO
300016813562305;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;AP;AP;AMAPÁ;5;SENADOR;COLIGAÇÃO;23;CIDADANIA;CIDADANIA;1;Federação PSDB Cidadania;PSDB/CIDADANIA;CIDADANIA / PSDB;30001681356;AMAPÁ PARA TODOS;SOLIDARIEDADE / UNIÃO / PP / PL / PSDB/CIDADANIA / PDT / REPUBLICANOS;D;DEFERIDO
600016816461203;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;CE;CE;CEARÁ;3;GOVERNADOR;COLIGAÇÃO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;-1;#NULO#;#NULO#;#NULO#;60001681646;DO POVO, PELO POVO E PARA O POVO;PMN / PATRIOTA / AGIR / PMB / PDT / PSD / PSB / PSC / DC;D;DEFERIDO
2100016817794505;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;RS;RS;RIO GRANDE DO SUL;5;SENADOR;COLIGAÇÃO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;1;Federação PSDB Cidadania;PSDB/CIDADANIA;CIDADANIA / PSDB;2,10002E+11;Um só Rio Grande;UNIÃO / PSDB/CIDADANIA / PSD / MDB / PODE;D;DEFERIDO
2700016833811003;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;TO;TO;TOCANTINS;3;GOVERNADOR;COLIGAÇÃO;10;REPUBLICANOS;REPUBLICANOS;-1;#NULO#;#NULO#;#NULO#;2,70002E+11;União pelo Tocantins;PSDB/CIDADANIA / UNIÃO / PDT / SOLIDARIEDADE / PTB / REPUBLICANOS / PSC;D;DEFERIDO
2500016812635506;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;SP;SP;SÃO PAULO;6;DEPUTADO FEDERAL;PARTIDO ISOLADO;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;-1;#NULO#;#NULO#;#NULO#;2,50002E+11;#NULO#;PSD;D;DEFERIDO
1400016817801406;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;PA;PA;PARÁ;6;DEPUTADO FEDERAL;PARTIDO ISOLADO;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;-1;#NULO#;#NULO#;#NULO#;1,40002E+11;#NULO#;PTB;D;DEFERIDO
2600016816414403;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;SE;SE;SERGIPE;3;GOVERNADOR;COLIGAÇÃO;44;UNIÃO;UNIÃO BRASIL;-1;#NULO#;#NULO#;#NULO#;2,60002E+11;NOVO TEMPO PRA SERGIPE;PDT / PSC / UNIÃO / REPUBLICANOS / PP / PSD / AVANTE;D;DEFERIDO
2700016832724409;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;TO;TO;TOCANTINS;9;1º SUPLENTE;COLIGAÇÃO;44;UNIÃO;UNIÃO BRASIL;-1;#NULO#;#NULO#;#NULO#;2,70002E+11;UNIÃO PELO TOCANTINS;PTB / PSC / PDT / UNIÃO / PSDB/CIDADANIA / REPUBLICANOS / SOLIDARIEDADE;DR;DEFERIDO COM RECURSO
2600016816411103;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;SE;SE;SERGIPE;3;GOVERNADOR;COLIGAÇÃO;11;PP;PROGRESSISTAS;-1;#NULO#;#NULO#;#NULO#;2,60002E+11;NOVO TEMPO PRA SERGIPE;PDT / PSC / UNIÃO / REPUBLICANOS / PP / PSD / AVANTE;D;DEFERIDO
500016810571807;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;BA;BA;BAHIA;7;DEPUTADO ESTADUAL;FEDERAÇÃO;18;REDE;REDE SUSTENTABILIDADE;3;Federação PSOL REDE;PSOL/REDE;REDE / PSOL;50001681057;#NULO#;PSOL/REDE;D;DEFERIDO
1000016809999007;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;MA;MA;MARANHÃO;7;DEPUTADO ESTADUAL;PARTIDO ISOLADO;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;-1;#NULO#;#NULO#;#NULO#;1,00002E+11;#NULO#;PROS;D;DEFERIDO
200016846747704;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;AL;AL;ALAGOAS;4;VICE-GOVERNADOR;COLIGAÇÃO;77;SOLIDARIEDADE;SOLIDARIEDADE;-1;#NULO#;#NULO#;#NULO#;20001684674;ALAGOAS DAQUI PRA MELHOR;MDB / PT/PC DO B/PV / PDT / PSC / PODE / SOLIDARIEDADE;D;DEFERIDO
500016817634505;16/09/2022;18:36:41;2022;2;ELEIÇÃO ORDINÁRIA;1;546;Eleições Gerais Estaduais 2022;02/10/2022;BA;BA;BAHIA;5;SENADOR;COLIGAÇÃO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;1;Federação PSDB Cidadania;PSDB/CIDADANIA;CIDADANIA / PSDB;50001681763;PRA MUDAR A BAHIA;PODE / PSDB/CIDADANIA / UNIÃO / REPUBLICANOS / PP / PDT / DC / PRTB / SOLIDARIEDADE / PTB / PSC;D;DEFERIDO
